time,base_time,time_offset,lat,lon,alt
2023-06-10 17:29:49,2023-06-10,2023-06-10 17:29:49,38.92202,-106.9509,2764.0
2023-06-10 17:29:50,2023-06-10,2023-06-10 17:29:50,38.92202,-106.9509,2764.0
2023-06-10 17:29:51,2023-06-10,2023-06-10 17:29:51,38.92202,-106.9509,2764.0
2023-06-10 17:29:52,2023-06-10,2023-06-10 17:29:52,38.92202,-106.9509,2764.0
2023-06-10 17:29:53,2023-06-10,2023-06-10 17:29:53,38.92202,-106.9509,2764.0
2023-06-10 17:29:54,2023-06-10,2023-06-10 17:29:54,38.92202,-106.9509,2764.0
2023-06-10 17:29:55,2023-06-10,2023-06-10 17:29:55,38.92202,-106.9509,2764.0
2023-06-10 17:29:56,2023-06-10,2023-06-10 17:29:56,38.92202,-106.9509,2764.0
2023-06-10 17:29:57,2023-06-10,2023-06-10 17:29:57,38.92202,-106.9509,2764.0
2023-06-10 17:29:58,2023-06-10,2023-06-10 17:29:58,38.92202,-106.9509,2764.0
2023-06-10 17:29:59,2023-06-10,2023-06-10 17:29:59,38.92202,-106.9509,2764.0
2023-06-10 17:30:00,2023-06-10,2023-06-10 17:30:00,38.92202,-106.9509,2764.0
2023-06-10 17:30:01,2023-06-10,2023-06-10 17:30:01,38.92202,-106.9509,2764.0
2023-06-10 17:30:02,2023-06-10,2023-06-10 17:30:02,38.92202,-106.9509,2764.0
2023-06-10 17:30:03,2023-06-10,2023-06-10 17:30:03,38.92202,-106.9509,2764.0
2023-06-10 17:30:04,2023-06-10,2023-06-10 17:30:04,38.92202,-106.9509,2764.0
2023-06-10 17:30:05,2023-06-10,2023-06-10 17:30:05,38.92202,-106.9509,2764.0
2023-06-10 17:30:06,2023-06-10,2023-06-10 17:30:06,38.92202,-106.9509,2764.0
2023-06-10 17:30:07,2023-06-10,2023-06-10 17:30:07,38.92202,-106.9509,2764.0
2023-06-10 17:30:08,2023-06-10,2023-06-10 17:30:08,38.92202,-106.9509,2764.0
2023-06-10 17:30:09,2023-06-10,2023-06-10 17:30:09,38.92202,-106.9509,2764.0
2023-06-10 17:30:10,2023-06-10,2023-06-10 17:30:10,38.92202,-106.9509,2764.0
2023-06-10 17:30:11,2023-06-10,2023-06-10 17:30:11,38.92202,-106.9509,2764.0
2023-06-10 17:30:12,2023-06-10,2023-06-10 17:30:12,38.92202,-106.9509,2764.0
2023-06-10 17:30:13,2023-06-10,2023-06-10 17:30:13,38.92202,-106.9509,2764.0
2023-06-10 17:30:14,2023-06-10,2023-06-10 17:30:14,38.92202,-106.9509,2764.0
2023-06-10 17:30:15,2023-06-10,2023-06-10 17:30:15,38.92202,-106.9509,2764.0
2023-06-10 17:30:16,2023-06-10,2023-06-10 17:30:16,38.92202,-106.9509,2764.0
2023-06-10 17:30:17,2023-06-10,2023-06-10 17:30:17,38.92202,-106.9509,2764.0
2023-06-10 17:30:18,2023-06-10,2023-06-10 17:30:18,38.92202,-106.9509,2764.0
2023-06-10 17:30:19,2023-06-10,2023-06-10 17:30:19,38.92202,-106.9509,2764.0
2023-06-10 17:30:20,2023-06-10,2023-06-10 17:30:20,38.92202,-106.9509,2764.0
2023-06-10 17:30:21,2023-06-10,2023-06-10 17:30:21,38.92202,-106.9509,2764.0
2023-06-10 17:30:22,2023-06-10,2023-06-10 17:30:22,38.92202,-106.9509,2764.0
2023-06-10 17:30:23,2023-06-10,2023-06-10 17:30:23,38.92202,-106.9509,2764.0
2023-06-10 17:30:24,2023-06-10,2023-06-10 17:30:24,38.92202,-106.9509,2764.0
2023-06-10 17:30:25,2023-06-10,2023-06-10 17:30:25,38.92202,-106.9509,2764.0
2023-06-10 17:30:26,2023-06-10,2023-06-10 17:30:26,38.92202,-106.9509,2764.0
2023-06-10 17:30:27,2023-06-10,2023-06-10 17:30:27,38.92202,-106.9509,2764.0
2023-06-10 17:30:28,2023-06-10,2023-06-10 17:30:28,38.92202,-106.9509,2764.0
2023-06-10 17:30:29,2023-06-10,2023-06-10 17:30:29,38.92202,-106.9509,2764.0
2023-06-10 17:30:30,2023-06-10,2023-06-10 17:30:30,38.92202,-106.9509,2764.0
2023-06-10 17:30:31,2023-06-10,2023-06-10 17:30:31,38.92202,-106.9509,2764.0
2023-06-10 17:30:32,2023-06-10,2023-06-10 17:30:32,38.92202,-106.9509,2764.0
2023-06-10 17:30:33,2023-06-10,2023-06-10 17:30:33,38.92202,-106.9509,2764.0
2023-06-10 17:30:34,2023-06-10,2023-06-10 17:30:34,38.92202,-106.9509,2764.0
2023-06-10 17:30:35,2023-06-10,2023-06-10 17:30:35,38.92202,-106.9509,2764.0
2023-06-10 17:30:36,2023-06-10,2023-06-10 17:30:36,38.92202,-106.9509,2764.0
2023-06-10 17:30:37,2023-06-10,2023-06-10 17:30:37,38.92202,-106.9509,2764.0
2023-06-10 17:30:38,2023-06-10,2023-06-10 17:30:38,38.92202,-106.9509,2764.0
2023-06-10 17:30:39,2023-06-10,2023-06-10 17:30:39,38.92202,-106.9509,2764.0
2023-06-10 17:30:40,2023-06-10,2023-06-10 17:30:40,38.92202,-106.9509,2764.0
2023-06-10 17:30:41,2023-06-10,2023-06-10 17:30:41,38.92202,-106.9509,2764.0
2023-06-10 17:30:42,2023-06-10,2023-06-10 17:30:42,38.92202,-106.9509,2764.0
2023-06-10 17:30:43,2023-06-10,2023-06-10 17:30:43,38.92202,-106.9509,2764.0
2023-06-10 17:30:44,2023-06-10,2023-06-10 17:30:44,38.92202,-106.9509,2764.0
2023-06-10 17:30:45,2023-06-10,2023-06-10 17:30:45,38.92202,-106.9509,2764.0
2023-06-10 17:30:46,2023-06-10,2023-06-10 17:30:46,38.92202,-106.9509,2764.0
2023-06-10 17:30:47,2023-06-10,2023-06-10 17:30:47,38.92202,-106.9509,2764.0
2023-06-10 17:30:48,2023-06-10,2023-06-10 17:30:48,38.92202,-106.9509,2764.0
2023-06-10 17:30:49,2023-06-10,2023-06-10 17:30:49,38.92202,-106.9509,2764.0
2023-06-10 17:30:50,2023-06-10,2023-06-10 17:30:50,38.92202,-106.9509,2764.0
2023-06-10 17:30:51,2023-06-10,2023-06-10 17:30:51,38.92202,-106.9509,2764.0
2023-06-10 17:30:52,2023-06-10,2023-06-10 17:30:52,38.92202,-106.9509,2764.0
2023-06-10 17:30:53,2023-06-10,2023-06-10 17:30:53,38.92202,-106.9509,2764.0
2023-06-10 17:30:54,2023-06-10,2023-06-10 17:30:54,38.92202,-106.9509,2764.0
2023-06-10 17:30:55,2023-06-10,2023-06-10 17:30:55,38.92202,-106.9509,2764.0
2023-06-10 17:30:56,2023-06-10,2023-06-10 17:30:56,38.92202,-106.9509,2764.0
2023-06-10 17:30:57,2023-06-10,2023-06-10 17:30:57,38.92202,-106.9509,2764.0
2023-06-10 17:30:58,2023-06-10,2023-06-10 17:30:58,38.92202,-106.9509,2764.0
2023-06-10 17:30:59,2023-06-10,2023-06-10 17:30:59,38.92202,-106.9509,2764.0
2023-06-10 17:31:00,2023-06-10,2023-06-10 17:31:00,38.92202,-106.9509,2764.0
2023-06-10 17:31:01,2023-06-10,2023-06-10 17:31:01,38.92202,-106.9509,2764.0
2023-06-10 17:31:02,2023-06-10,2023-06-10 17:31:02,38.92202,-106.9509,2764.0
2023-06-10 17:31:03,2023-06-10,2023-06-10 17:31:03,38.92202,-106.9509,2764.0
2023-06-10 17:31:04,2023-06-10,2023-06-10 17:31:04,38.92202,-106.9509,2764.0
2023-06-10 17:31:05,2023-06-10,2023-06-10 17:31:05,38.92202,-106.9509,2764.0
2023-06-10 17:31:06,2023-06-10,2023-06-10 17:31:06,38.92202,-106.9509,2764.0
2023-06-10 17:31:07,2023-06-10,2023-06-10 17:31:07,38.92202,-106.9509,2764.0
2023-06-10 17:31:08,2023-06-10,2023-06-10 17:31:08,38.92202,-106.9509,2764.0
2023-06-10 17:31:09,2023-06-10,2023-06-10 17:31:09,38.92202,-106.9509,2764.0
2023-06-10 17:31:10,2023-06-10,2023-06-10 17:31:10,38.92202,-106.9509,2764.0
2023-06-10 17:31:11,2023-06-10,2023-06-10 17:31:11,38.92202,-106.9509,2764.0
2023-06-10 17:31:12,2023-06-10,2023-06-10 17:31:12,38.92202,-106.9509,2764.0
2023-06-10 17:31:13,2023-06-10,2023-06-10 17:31:13,38.92202,-106.9509,2764.0
2023-06-10 17:31:14,2023-06-10,2023-06-10 17:31:14,38.92202,-106.9509,2764.0
2023-06-10 17:31:15,2023-06-10,2023-06-10 17:31:15,38.92202,-106.9509,2764.0
2023-06-10 17:31:16,2023-06-10,2023-06-10 17:31:16,38.92202,-106.9509,2764.0
2023-06-10 17:31:17,2023-06-10,2023-06-10 17:31:17,38.92202,-106.9509,2764.0
2023-06-10 17:31:18,2023-06-10,2023-06-10 17:31:18,38.92202,-106.9509,2764.0
2023-06-10 17:31:19,2023-06-10,2023-06-10 17:31:19,38.92202,-106.9509,2764.0
2023-06-10 17:31:20,2023-06-10,2023-06-10 17:31:20,38.92202,-106.9509,2764.0
2023-06-10 17:31:21,2023-06-10,2023-06-10 17:31:21,38.92202,-106.9509,2764.0
2023-06-10 17:31:22,2023-06-10,2023-06-10 17:31:22,38.92202,-106.9509,2764.0
2023-06-10 17:31:23,2023-06-10,2023-06-10 17:31:23,38.92202,-106.9509,2764.0
2023-06-10 17:31:24,2023-06-10,2023-06-10 17:31:24,38.92202,-106.9509,2764.0
2023-06-10 17:31:25,2023-06-10,2023-06-10 17:31:25,38.92202,-106.9509,2764.0
2023-06-10 17:31:26,2023-06-10,2023-06-10 17:31:26,38.92202,-106.9509,2764.0
2023-06-10 17:31:27,2023-06-10,2023-06-10 17:31:27,38.92202,-106.9509,2764.0
2023-06-10 17:31:28,2023-06-10,2023-06-10 17:31:28,38.92202,-106.9509,2764.0
2023-06-10 17:31:29,2023-06-10,2023-06-10 17:31:29,38.92202,-106.9509,2764.0
2023-06-10 17:31:30,2023-06-10,2023-06-10 17:31:30,38.92202,-106.9509,2764.0
2023-06-10 17:31:31,2023-06-10,2023-06-10 17:31:31,38.92202,-106.9509,2764.0
2023-06-10 17:31:32,2023-06-10,2023-06-10 17:31:32,38.92202,-106.9509,2764.0
2023-06-10 17:31:33,2023-06-10,2023-06-10 17:31:33,38.92202,-106.9509,2764.0
2023-06-10 17:31:34,2023-06-10,2023-06-10 17:31:34,38.92202,-106.9509,2764.0
2023-06-10 17:31:35,2023-06-10,2023-06-10 17:31:35,38.92202,-106.9509,2764.0
2023-06-10 17:31:36,2023-06-10,2023-06-10 17:31:36,38.92202,-106.9509,2764.0
2023-06-10 17:31:37,2023-06-10,2023-06-10 17:31:37,38.92202,-106.9509,2764.0
2023-06-10 17:31:38,2023-06-10,2023-06-10 17:31:38,38.92202,-106.9509,2764.0
2023-06-10 17:31:39,2023-06-10,2023-06-10 17:31:39,38.92202,-106.9509,2764.0
2023-06-10 17:31:40,2023-06-10,2023-06-10 17:31:40,38.92202,-106.9509,2764.0
2023-06-10 17:31:41,2023-06-10,2023-06-10 17:31:41,38.92202,-106.9509,2764.0
2023-06-10 17:31:42,2023-06-10,2023-06-10 17:31:42,38.92202,-106.9509,2764.0
2023-06-10 17:31:43,2023-06-10,2023-06-10 17:31:43,38.92202,-106.9509,2764.0
2023-06-10 17:31:44,2023-06-10,2023-06-10 17:31:44,38.92202,-106.9509,2764.0
2023-06-10 17:31:45,2023-06-10,2023-06-10 17:31:45,38.92202,-106.9509,2764.0
2023-06-10 17:31:46,2023-06-10,2023-06-10 17:31:46,38.92202,-106.9509,2764.0
2023-06-10 17:31:47,2023-06-10,2023-06-10 17:31:47,38.92202,-106.9509,2764.0
2023-06-10 17:31:48,2023-06-10,2023-06-10 17:31:48,38.92202,-106.9509,2764.0
2023-06-10 17:31:49,2023-06-10,2023-06-10 17:31:49,38.92202,-106.9509,2764.0
2023-06-10 17:31:50,2023-06-10,2023-06-10 17:31:50,38.92202,-106.9509,2764.0
2023-06-10 17:31:51,2023-06-10,2023-06-10 17:31:51,38.92202,-106.9509,2764.0
2023-06-10 17:31:52,2023-06-10,2023-06-10 17:31:52,38.92202,-106.9509,2764.0
2023-06-10 17:31:53,2023-06-10,2023-06-10 17:31:53,38.92202,-106.9509,2764.0
2023-06-10 17:31:54,2023-06-10,2023-06-10 17:31:54,38.92202,-106.9509,2764.0
2023-06-10 17:31:55,2023-06-10,2023-06-10 17:31:55,38.92202,-106.9509,2764.0
2023-06-10 17:31:56,2023-06-10,2023-06-10 17:31:56,38.92202,-106.9509,2764.0
2023-06-10 17:31:57,2023-06-10,2023-06-10 17:31:57,38.92202,-106.9509,2764.0
2023-06-10 17:31:58,2023-06-10,2023-06-10 17:31:58,38.92202,-106.9509,2764.0
2023-06-10 17:31:59,2023-06-10,2023-06-10 17:31:59,38.92202,-106.9509,2764.0
2023-06-10 17:32:00,2023-06-10,2023-06-10 17:32:00,38.92202,-106.9509,2764.0
2023-06-10 17:32:01,2023-06-10,2023-06-10 17:32:01,38.92202,-106.9509,2764.0
2023-06-10 17:32:02,2023-06-10,2023-06-10 17:32:02,38.92202,-106.9509,2764.0
2023-06-10 17:32:03,2023-06-10,2023-06-10 17:32:03,38.92202,-106.9509,2764.0
2023-06-10 17:32:04,2023-06-10,2023-06-10 17:32:04,38.92202,-106.9509,2764.0
2023-06-10 17:32:05,2023-06-10,2023-06-10 17:32:05,38.92202,-106.9509,2764.0
2023-06-10 17:32:06,2023-06-10,2023-06-10 17:32:06,38.92202,-106.9509,2764.0
2023-06-10 17:32:07,2023-06-10,2023-06-10 17:32:07,38.92202,-106.9509,2764.0
2023-06-10 17:32:08,2023-06-10,2023-06-10 17:32:08,38.92202,-106.9509,2764.0
2023-06-10 17:32:09,2023-06-10,2023-06-10 17:32:09,38.92202,-106.9509,2764.0
2023-06-10 17:32:10,2023-06-10,2023-06-10 17:32:10,38.92202,-106.9509,2764.0
2023-06-10 17:32:11,2023-06-10,2023-06-10 17:32:11,38.92202,-106.9509,2764.0
2023-06-10 17:32:12,2023-06-10,2023-06-10 17:32:12,38.92202,-106.9509,2764.0
2023-06-10 17:32:13,2023-06-10,2023-06-10 17:32:13,38.92202,-106.9509,2764.0
2023-06-10 17:32:14,2023-06-10,2023-06-10 17:32:14,38.92202,-106.9509,2764.0
2023-06-10 17:32:15,2023-06-10,2023-06-10 17:32:15,38.92202,-106.9509,2764.0
2023-06-10 17:32:16,2023-06-10,2023-06-10 17:32:16,38.92202,-106.9509,2764.0
2023-06-10 17:32:17,2023-06-10,2023-06-10 17:32:17,38.92202,-106.9509,2764.0
2023-06-10 17:32:18,2023-06-10,2023-06-10 17:32:18,38.92202,-106.9509,2764.0
2023-06-10 17:32:19,2023-06-10,2023-06-10 17:32:19,38.92202,-106.9509,2764.0
2023-06-10 17:32:20,2023-06-10,2023-06-10 17:32:20,38.92202,-106.9509,2764.0
2023-06-10 17:32:21,2023-06-10,2023-06-10 17:32:21,38.92202,-106.9509,2764.0
2023-06-10 17:32:22,2023-06-10,2023-06-10 17:32:22,38.92202,-106.9509,2764.0
2023-06-10 17:32:23,2023-06-10,2023-06-10 17:32:23,38.92202,-106.9509,2764.0
2023-06-10 17:32:24,2023-06-10,2023-06-10 17:32:24,38.92202,-106.9509,2764.0
2023-06-10 17:32:25,2023-06-10,2023-06-10 17:32:25,38.92202,-106.9509,2764.0
2023-06-10 17:32:26,2023-06-10,2023-06-10 17:32:26,38.92202,-106.9509,2764.0
2023-06-10 17:32:27,2023-06-10,2023-06-10 17:32:27,38.92202,-106.9509,2764.0
2023-06-10 17:32:28,2023-06-10,2023-06-10 17:32:28,38.92202,-106.9509,2764.0
2023-06-10 17:32:29,2023-06-10,2023-06-10 17:32:29,38.92202,-106.9509,2764.0
2023-06-10 17:32:30,2023-06-10,2023-06-10 17:32:30,38.92202,-106.9509,2764.0
2023-06-10 17:32:31,2023-06-10,2023-06-10 17:32:31,38.92202,-106.9509,2764.0
2023-06-10 17:32:32,2023-06-10,2023-06-10 17:32:32,38.92202,-106.9509,2764.0
2023-06-10 17:32:33,2023-06-10,2023-06-10 17:32:33,38.92202,-106.9509,2764.0
2023-06-10 17:32:34,2023-06-10,2023-06-10 17:32:34,38.92202,-106.9509,2764.0
2023-06-10 17:32:35,2023-06-10,2023-06-10 17:32:35,38.92202,-106.9509,2764.0
2023-06-10 17:32:36,2023-06-10,2023-06-10 17:32:36,38.92202,-106.9509,2764.0
2023-06-10 17:32:37,2023-06-10,2023-06-10 17:32:37,38.92202,-106.9509,2764.0
2023-06-10 17:32:38,2023-06-10,2023-06-10 17:32:38,38.92202,-106.9509,2764.0
2023-06-10 17:32:39,2023-06-10,2023-06-10 17:32:39,38.92202,-106.9509,2764.0
2023-06-10 17:32:40,2023-06-10,2023-06-10 17:32:40,38.92202,-106.9509,2764.0
2023-06-10 17:32:41,2023-06-10,2023-06-10 17:32:41,38.92202,-106.9509,2764.0
2023-06-10 17:32:42,2023-06-10,2023-06-10 17:32:42,38.92202,-106.9509,2764.0
2023-06-10 17:32:43,2023-06-10,2023-06-10 17:32:43,38.92202,-106.9509,2764.0
2023-06-10 17:32:44,2023-06-10,2023-06-10 17:32:44,38.92202,-106.9509,2764.0
2023-06-10 17:32:45,2023-06-10,2023-06-10 17:32:45,38.92202,-106.9509,2764.0
2023-06-10 17:32:46,2023-06-10,2023-06-10 17:32:46,38.92202,-106.9509,2764.0
2023-06-10 17:32:47,2023-06-10,2023-06-10 17:32:47,38.92202,-106.9509,2764.0
2023-06-10 17:32:48,2023-06-10,2023-06-10 17:32:48,38.92202,-106.9509,2764.0
2023-06-10 17:32:49,2023-06-10,2023-06-10 17:32:49,38.92202,-106.9509,2764.0
2023-06-10 17:32:50,2023-06-10,2023-06-10 17:32:50,38.92202,-106.9509,2764.0
2023-06-10 17:32:51,2023-06-10,2023-06-10 17:32:51,38.92202,-106.9509,2764.0
2023-06-10 17:32:52,2023-06-10,2023-06-10 17:32:52,38.92202,-106.9509,2764.0
2023-06-10 17:32:53,2023-06-10,2023-06-10 17:32:53,38.92202,-106.9509,2764.0
2023-06-10 17:32:54,2023-06-10,2023-06-10 17:32:54,38.92202,-106.9509,2764.0
2023-06-10 17:32:55,2023-06-10,2023-06-10 17:32:55,38.92202,-106.9509,2764.0
2023-06-10 17:32:56,2023-06-10,2023-06-10 17:32:56,38.92202,-106.9509,2764.0
2023-06-10 17:32:57,2023-06-10,2023-06-10 17:32:57,38.92202,-106.9509,2764.0
2023-06-10 17:32:58,2023-06-10,2023-06-10 17:32:58,38.92202,-106.9509,2764.0
2023-06-10 17:32:59,2023-06-10,2023-06-10 17:32:59,38.92202,-106.9509,2764.0
2023-06-10 17:33:00,2023-06-10,2023-06-10 17:33:00,38.92202,-106.9509,2764.0
2023-06-10 17:33:01,2023-06-10,2023-06-10 17:33:01,38.92202,-106.9509,2764.0
2023-06-10 17:33:02,2023-06-10,2023-06-10 17:33:02,38.92202,-106.9509,2764.0
2023-06-10 17:33:03,2023-06-10,2023-06-10 17:33:03,38.92202,-106.9509,2764.0
2023-06-10 17:33:04,2023-06-10,2023-06-10 17:33:04,38.92202,-106.9509,2764.0
2023-06-10 17:33:05,2023-06-10,2023-06-10 17:33:05,38.92202,-106.9509,2764.0
2023-06-10 17:33:06,2023-06-10,2023-06-10 17:33:06,38.92202,-106.9509,2764.0
2023-06-10 17:33:07,2023-06-10,2023-06-10 17:33:07,38.92202,-106.9509,2764.0
2023-06-10 17:33:08,2023-06-10,2023-06-10 17:33:08,38.92202,-106.9509,2764.0
2023-06-10 17:33:09,2023-06-10,2023-06-10 17:33:09,38.92202,-106.9509,2764.0
2023-06-10 17:33:10,2023-06-10,2023-06-10 17:33:10,38.92202,-106.9509,2764.0
2023-06-10 17:33:11,2023-06-10,2023-06-10 17:33:11,38.92202,-106.9509,2764.0
2023-06-10 17:33:12,2023-06-10,2023-06-10 17:33:12,38.92202,-106.9509,2764.0
2023-06-10 17:33:13,2023-06-10,2023-06-10 17:33:13,38.92202,-106.9509,2764.0
2023-06-10 17:33:14,2023-06-10,2023-06-10 17:33:14,38.92202,-106.9509,2764.0
2023-06-10 17:33:15,2023-06-10,2023-06-10 17:33:15,38.92202,-106.9509,2764.0
2023-06-10 17:33:16,2023-06-10,2023-06-10 17:33:16,38.92202,-106.9509,2764.0
2023-06-10 17:33:17,2023-06-10,2023-06-10 17:33:17,38.92202,-106.9509,2764.0
2023-06-10 17:33:18,2023-06-10,2023-06-10 17:33:18,38.92202,-106.9509,2764.0
2023-06-10 17:33:19,2023-06-10,2023-06-10 17:33:19,38.92202,-106.9509,2764.0
2023-06-10 17:33:20,2023-06-10,2023-06-10 17:33:20,38.92202,-106.9509,2764.0
2023-06-10 17:33:21,2023-06-10,2023-06-10 17:33:21,38.92202,-106.9509,2764.0
2023-06-10 17:33:22,2023-06-10,2023-06-10 17:33:22,38.92202,-106.9509,2764.0
2023-06-10 17:33:23,2023-06-10,2023-06-10 17:33:23,38.92202,-106.9509,2764.0
2023-06-10 17:33:24,2023-06-10,2023-06-10 17:33:24,38.92202,-106.9509,2764.0
2023-06-10 17:33:25,2023-06-10,2023-06-10 17:33:25,38.92202,-106.9509,2764.0
2023-06-10 17:33:26,2023-06-10,2023-06-10 17:33:26,38.92202,-106.9509,2764.0
2023-06-10 17:33:27,2023-06-10,2023-06-10 17:33:27,38.92202,-106.9509,2764.0
2023-06-10 17:33:28,2023-06-10,2023-06-10 17:33:28,38.92202,-106.9509,2764.0
2023-06-10 17:33:29,2023-06-10,2023-06-10 17:33:29,38.92202,-106.9509,2764.0
2023-06-10 17:33:30,2023-06-10,2023-06-10 17:33:30,38.92202,-106.9509,2764.0
2023-06-10 17:33:31,2023-06-10,2023-06-10 17:33:31,38.92202,-106.9509,2764.0
2023-06-10 17:33:32,2023-06-10,2023-06-10 17:33:32,38.92202,-106.9509,2764.0
2023-06-10 17:33:33,2023-06-10,2023-06-10 17:33:33,38.92202,-106.9509,2764.0
2023-06-10 17:33:34,2023-06-10,2023-06-10 17:33:34,38.92202,-106.9509,2764.0
2023-06-10 17:33:35,2023-06-10,2023-06-10 17:33:35,38.92202,-106.9509,2764.0
2023-06-10 17:33:36,2023-06-10,2023-06-10 17:33:36,38.92202,-106.9509,2764.0
2023-06-10 17:33:37,2023-06-10,2023-06-10 17:33:37,38.92202,-106.9509,2764.0
2023-06-10 17:33:38,2023-06-10,2023-06-10 17:33:38,38.92202,-106.9509,2764.0
2023-06-10 17:33:39,2023-06-10,2023-06-10 17:33:39,38.92202,-106.9509,2764.0
2023-06-10 17:33:40,2023-06-10,2023-06-10 17:33:40,38.92202,-106.9509,2764.0
2023-06-10 17:33:41,2023-06-10,2023-06-10 17:33:41,38.92202,-106.9509,2764.0
2023-06-10 17:33:42,2023-06-10,2023-06-10 17:33:42,38.92202,-106.9509,2764.0
2023-06-10 17:33:43,2023-06-10,2023-06-10 17:33:43,38.92202,-106.9509,2764.0
2023-06-10 17:33:44,2023-06-10,2023-06-10 17:33:44,38.92202,-106.9509,2764.0
2023-06-10 17:33:45,2023-06-10,2023-06-10 17:33:45,38.92202,-106.9509,2764.0
2023-06-10 17:33:46,2023-06-10,2023-06-10 17:33:46,38.92202,-106.9509,2764.0
2023-06-10 17:33:47,2023-06-10,2023-06-10 17:33:47,38.92202,-106.9509,2764.0
2023-06-10 17:33:48,2023-06-10,2023-06-10 17:33:48,38.92202,-106.9509,2764.0
2023-06-10 17:33:49,2023-06-10,2023-06-10 17:33:49,38.92202,-106.9509,2764.0
2023-06-10 17:33:50,2023-06-10,2023-06-10 17:33:50,38.92202,-106.9509,2764.0
2023-06-10 17:33:51,2023-06-10,2023-06-10 17:33:51,38.92202,-106.9509,2764.0
2023-06-10 17:33:52,2023-06-10,2023-06-10 17:33:52,38.92202,-106.9509,2764.0
2023-06-10 17:33:53,2023-06-10,2023-06-10 17:33:53,38.92202,-106.9509,2764.0
2023-06-10 17:33:54,2023-06-10,2023-06-10 17:33:54,38.92202,-106.9509,2764.0
2023-06-10 17:33:55,2023-06-10,2023-06-10 17:33:55,38.92202,-106.9509,2764.0
2023-06-10 17:33:56,2023-06-10,2023-06-10 17:33:56,38.92202,-106.9509,2764.0
2023-06-10 17:33:57,2023-06-10,2023-06-10 17:33:57,38.92202,-106.9509,2764.0
2023-06-10 17:33:58,2023-06-10,2023-06-10 17:33:58,38.92202,-106.9509,2764.0
2023-06-10 17:33:59,2023-06-10,2023-06-10 17:33:59,38.92202,-106.9509,2764.0
2023-06-10 17:34:00,2023-06-10,2023-06-10 17:34:00,38.92202,-106.9509,2764.0
2023-06-10 17:34:01,2023-06-10,2023-06-10 17:34:01,38.92202,-106.9509,2764.0
2023-06-10 17:34:02,2023-06-10,2023-06-10 17:34:02,38.92202,-106.9509,2764.0
2023-06-10 17:34:03,2023-06-10,2023-06-10 17:34:03,38.92202,-106.9509,2764.0
2023-06-10 17:34:04,2023-06-10,2023-06-10 17:34:04,38.92202,-106.9509,2764.0
2023-06-10 17:34:05,2023-06-10,2023-06-10 17:34:05,38.92202,-106.9509,2764.0
2023-06-10 17:34:06,2023-06-10,2023-06-10 17:34:06,38.92202,-106.9509,2764.0
2023-06-10 17:34:07,2023-06-10,2023-06-10 17:34:07,38.92202,-106.9509,2764.0
2023-06-10 17:34:08,2023-06-10,2023-06-10 17:34:08,38.92202,-106.9509,2764.0
2023-06-10 17:34:09,2023-06-10,2023-06-10 17:34:09,38.92202,-106.9509,2764.0
2023-06-10 17:34:10,2023-06-10,2023-06-10 17:34:10,38.92202,-106.9509,2764.0
2023-06-10 17:34:11,2023-06-10,2023-06-10 17:34:11,38.92202,-106.9509,2764.0
2023-06-10 17:34:12,2023-06-10,2023-06-10 17:34:12,38.92202,-106.9509,2764.0
2023-06-10 17:34:13,2023-06-10,2023-06-10 17:34:13,38.92202,-106.9509,2764.0
2023-06-10 17:34:14,2023-06-10,2023-06-10 17:34:14,38.92202,-106.9509,2764.0
2023-06-10 17:34:15,2023-06-10,2023-06-10 17:34:15,38.92202,-106.9509,2764.0
2023-06-10 17:34:16,2023-06-10,2023-06-10 17:34:16,38.92202,-106.9509,2764.0
2023-06-10 17:34:17,2023-06-10,2023-06-10 17:34:17,38.92202,-106.9509,2764.0
2023-06-10 17:34:18,2023-06-10,2023-06-10 17:34:18,38.92202,-106.9509,2764.0
2023-06-10 17:34:19,2023-06-10,2023-06-10 17:34:19,38.92202,-106.9509,2764.0
2023-06-10 17:34:20,2023-06-10,2023-06-10 17:34:20,38.92202,-106.9509,2764.0
2023-06-10 17:34:21,2023-06-10,2023-06-10 17:34:21,38.92202,-106.9509,2764.0
2023-06-10 17:34:22,2023-06-10,2023-06-10 17:34:22,38.92202,-106.9509,2764.0
2023-06-10 17:34:23,2023-06-10,2023-06-10 17:34:23,38.92202,-106.9509,2764.0
2023-06-10 17:34:24,2023-06-10,2023-06-10 17:34:24,38.92202,-106.9509,2764.0
2023-06-10 17:34:25,2023-06-10,2023-06-10 17:34:25,38.92202,-106.9509,2764.0
2023-06-10 17:34:26,2023-06-10,2023-06-10 17:34:26,38.92202,-106.9509,2764.0
2023-06-10 17:34:27,2023-06-10,2023-06-10 17:34:27,38.92202,-106.9509,2764.0
2023-06-10 17:34:28,2023-06-10,2023-06-10 17:34:28,38.92202,-106.9509,2764.0
2023-06-10 17:34:29,2023-06-10,2023-06-10 17:34:29,38.92202,-106.9509,2764.0
2023-06-10 17:34:30,2023-06-10,2023-06-10 17:34:30,38.92202,-106.9509,2764.0
2023-06-10 17:34:31,2023-06-10,2023-06-10 17:34:31,38.92202,-106.9509,2764.0
2023-06-10 17:34:32,2023-06-10,2023-06-10 17:34:32,38.92202,-106.9509,2764.0
2023-06-10 17:34:33,2023-06-10,2023-06-10 17:34:33,38.92202,-106.9509,2764.0
